Urls,Alive,Result Code,Result Text,Socket Error
coronavirusattorneysfortlauderdale.com,Yes,200,OK,
coronavirusmediation.info,Yes,200,OK,
californiacoronaviruslawyer.com,Yes,200,OK,
covid19miler.com,Yes,200,OK,
covidrx.net,Yes,200,OK,
covid19-essentials.com,Yes,200,OK,
covid19-kh.info,Yes,200,OK,
covid-guard.life,Yes,200,OK,
n95covid.com,Yes,200,OK,
coronavirusamnesty.com,Yes,200,OK,
ffariqcovid19.com,Yes,200,OK,
codename-covid-19.com,Yes,200,OK,
sba-coronavirusloans.com,Yes,200,OK,
beat-corona.xyz,Yes,200,OK,
coronacare.center,Yes,200,OK,
curecovid-1921.com,Yes,200,OK,
finland-coronavirus-live-stats.com,Yes,200,OK,
coronavirustequila.com,Yes,200,OK,
covidcompute.com,Yes,200,OK,
globalcovid19news.org,Yes,200,OK,
covid19whistleblowers.com,Yes,200,OK,
coronaceleb.com,Yes,200,OK,
coronaexpresstest.com,Yes,200,OK,
covid-19detectionkit.co.uk,Yes,200,OK,
covid19pmoinabox.com,Yes,200,OK,
covid2019update.info,Yes,200,OK,
yourcovid-19experience.com,Yes,200,OK,
coronavirusrentals.com,Yes,200,OK,
letsquarantine.com,Yes,200,OK,
covidalberta.com,Yes,200,OK,
covid19litigationadvice.com,Yes,200,OK,
covid-india.live,Yes,200,OK,
covid19payout.com,Yes,200,OK,
coronatrack.online,Yes,200,OK,
uscoronavirusclaim.net,Yes,200,OK,
covidcustodian.com,Yes,200,OK,
covidpenpal.com,Yes,200,OK,
covid19unity.com,Yes,200,OK,
covid19sequence.com,Yes,200,OK,
covid-19safedentistry.org,Yes,200,OK,
coronavirustour.com,Yes,200,OK,
covid19socialdistancing.info,Yes,200,OK,
getyourcoronavirus.com,Yes,200,OK,
covid19compliantja.com,Yes,200,OK,
covid-19promse.org,Yes,200,OK,
gocorona.ml,Yes,200,OK,
coronavirusevictionlawyers.com,Yes,200,OK,
willcovid19.com,Yes,200,OK,
coronavirusmediation.online,Yes,200,OK,
covid19bizsupport.com,Yes,200,OK,
proteccioncoronavirus.net,Yes,200,OK,
coronaviruspot.org,Yes,200,OK,
coronavirusdesinfektion.cleaning,Yes,200,OK,
covidneutralize.com,Yes,200,OK,
covid19healt.info,Yes,200,OK,
mytestcovid19.store,Yes,200,OK,
covid-19refi.com,Yes,200,OK,
covid-pulse.com,Yes,200,OK,
covid19stories.co,Yes,200,OK,
coronavirusworker.com,Yes,200,OK,
nationalcoronavirusclaim.net,Yes,200,OK,
coronascoop.com,Yes,200,OK,
covidpot.com,Yes,200,OK,
keepcalmcoronaviruson.com,Yes,200,OK,
solidaritecovid19ci.org,Yes,200,OK,
covid19homemodifications.com,Yes,200,OK,
covid-19-entschaedigung.de,Yes,200,OK,
coronaviruscleaningamarillotx.com,Yes,200,OK,
cmccovid19.org.ly,Yes,200,OK,
instantcovid19rapidtest.com,Yes,200,OK,
mycoronafacemask.com,Yes,200,OK,
covid-19-entschaedigung.com,Yes,200,OK,
sciencecovid19.org,Yes,200,OK,
coronavirusclaimlawyer.com,Yes,200,OK,
coronaboomer.net,Yes,200,OK,
coronagood.com,Yes,200,OK,
on-covid19.com,Yes,200,OK,
covid20.biz,Yes,200,OK,
covidlogs.com,Yes,200,OK,
corona-hilfe.app,Yes,200,OK,
thecovid19.live,Yes,200,OK,
coronaviruscurriculum.com,Yes,200,OK,
covid19signs.info,Yes,200,OK,
covid19match.org,Yes,200,OK,
facesofcoronavirus.com,Yes,200,OK,
covid19whatdoyouneed.com,Yes,200,OK,
covid19dentalmarketing.com,Yes,200,OK,
coronavirushealthlink.com,Yes,200,OK,
coronaviruslosslawsuit.com,Yes,200,OK,
corona-update.live,Yes,200,OK,
covid19buy.today,Yes,200,OK,
renoproscovid19.com,Yes,200,OK,
covid19-ventilator.com,Yes,200,OK,
covid-19nffp3mask.com,Yes,200,OK,
yosobrevivialcoronavirusoficial.net,Yes,200,OK,
covid19cashclaims.com,Yes,200,OK,
covid19halfmarathon.com,Yes,200,OK,
redcovid19mx.org,Yes,200,OK,
coronavir-online.ru,Yes,200,OK,
coronavirus-pandemic.today,Yes,200,OK,
sars-covid-19.com,Yes,200,OK,
covid19preventiongear.com,Yes,200,OK,
coronalennial.space,Yes,200,OK,
viruscoronaworkfromhome.com,Yes,200,OK,
coronaviruscensuscollective.org,Yes,200,OK,
covid19newscast.com,Yes,200,OK,
covid19testuk.com,Yes,200,OK,
vircovid19.com,Yes,200,OK,
aboutcovid19.co.uk,Yes,200,OK,
stayfreeofcorona.com,Yes,200,OK,
covid-19exposure.com,Yes,200,OK,
t1dcovid19study.com,Yes,200,OK,
covidcrusades.com,Yes,200,OK,
hiphopcoronavirusinitiative.info,Yes,200,OK,
covidreport.online,Yes,200,OK,
coronagirus.com,Yes,200,OK,
covidband.site,Yes,200,OK,
whereiscovid-19.com,Yes,200,OK,
coronafallout.com,Yes,200,OK,
covids.club,Yes,200,OK,
coronaviruscleanandclear.com,Yes,200,OK,
testcovid19.com.pl,Yes,200,OK,
coronavie.com,Yes,200,OK,
coronavirus-is-fake.info,Yes,200,OK,
realestatecovid-19.org,Yes,200,OK,
coronanomo.com,Yes,200,OK,
covid19hype.org,Yes,200,OK,
covid19jobsnyc.com,Yes,200,OK,
soforthilfe-coronavirus.com,Yes,200,OK,
covid19cases.io,Yes,200,OK,
coronaclash.com,Yes,200,OK,
afectadosporcovid-19.com,Yes,200,OK,
cov2pov.com,Yes,200,OK,
coronatestpro.com,Yes,200,OK,
coronaviruscleaningshreveportla.com,Yes,200,OK,
coronavirusmasksny.com,Yes,200,OK,
coronavirusifinland.com,Yes,200,OK,
roarcoronavirus20.com,Yes,200,OK,
puertoricocovid19.com,Yes,200,OK,
covid19service.eu,Yes,200,OK,
coronacareclinic.com,Yes,200,OK,
mycoronavirusresults.com,Yes,200,OK,
covid19-spb.ru,Yes,200,OK,
coronalead.com,Yes,200,OK,
asucovid19test.com,Yes,200,OK,
coronavirus-vakcina.online,Yes,200,OK,
cienciacovid19.org,Yes,200,OK,
coronavirusestimator.com,Yes,200,OK,
guccicoronavirusfacemasks.com,Yes,200,OK,
coronamap-mu.xyz,Yes,200,OK,
donatecovid-19.com,Yes,200,OK,
coronavirus.soy,Yes,200,OK,
test4covid.online,Yes,200,OK,
covid19mission.com,Yes,200,OK,
coronavirusmoneyhotline.com,Yes,200,OK,
covid-19-claim.com,Yes,200,OK,
nyccoronaviruslawyers.com,Yes,200,OK,
covid-19service.com,Yes,200,OK,
ineedcoronatestingnow.com,Yes,200,OK,
covid-19hvac.com,Yes,200,OK,
coronavirus-dz.org,Yes,200,OK,
coronavirus-hilfe.info,Yes,200,OK,
afectadosporcovid-19.info,Yes,200,OK,
corona-virus-soforthilfe.com,Yes,200,OK,
covid19blog.xyz,Yes,200,OK,
tacoronada.com,Yes,200,OK,
coronaviruscountry.com,Yes,200,OK,
tunisiaagainstcorona.com,Yes,200,OK,
stressfromcovid19.com,Yes,200,OK,
corona-hygiene.com,Yes,200,OK,
coronavirus2019help.com,Yes,200,OK,
yourcovid-experience.com,Yes,200,OK,
thecoronaaffect.site,Yes,200,OK,
covid19antibodies.com,Yes,200,OK,
coronacarsprogram.com,Yes,200,OK,
coronavirustek.com,Yes,200,OK,
nomorecovid19.com,Yes,200,OK,
comicreliefforcorona.com,Yes,200,OK,
overcomecovid19.in,Yes,200,OK,
coronavirus-cases-deaths.com,Yes,200,OK,
covid19warrior.org,Yes,200,OK,
coronavirusvassine.com,Yes,200,OK,
a24d4aacorona.blog,Yes,200,OK,
demandacovid19.eu,Yes,200,OK,
isolatecorona.com,Yes,200,OK,
realestateandcovid19.com,Yes,200,OK,
iowcoronavirus.co.uk,Yes,200,OK,
loveinthetimeof-coronavirus.com,Yes,200,OK,
coronavirusmapa.com.br,Yes,200,OK,
coronageddon2020usa.com,Yes,200,OK,
ocovid19.com.br,Yes,200,OK,
babucorona.com,Yes,200,OK,
rapidcovidx.com,Yes,200,OK,
covid-19taxupdates.com,Yes,200,OK,
covid19peru.com,Yes,200,OK,
covid19homemodification.com,Yes,200,OK,
covid19ids.com,Yes,200,OK,
covid19toolkits.org,Yes,200,OK,
covid-19realestatemarket.com,Yes,200,OK,
covid-19finance.org,Yes,200,OK,
quarantinesurvival.guide,Yes,200,OK,
afectadoscoronaviruscovid19.org,Yes,200,OK,
coronavirusrxpak.com,Yes,200,OK,
bb-coronavirus.com,Yes,200,OK,
coronamopup.com,Yes,200,OK,
uscovidtracking.com,Yes,200,OK,
claim-help-covid-19.org,Yes,200,OK,
covid19childcaretexas.com,Yes,200,OK,
covd19cpd.com,Yes,200,OK,
covidapps-19.net,Yes,200,OK,
classescorona.com,Yes,200,OK,
covid-19cleanse.com,Yes,200,OK,
covid19diary.online,Yes,200,OK,
covid19check.info,Yes,200,OK,
covid19app.ch,Yes,200,OK,
unidoscontracovid19.com,Yes,200,OK,
coronaconquest.com,Yes,200,OK,
unofficialcorona.com,Yes,200,OK,
coronavirusaqua.com,Yes,200,OK,
theworldaftercovid-19.com,Yes,200,OK,
givelovenotcoronavirus.com,Yes,200,OK,
covid19ua.ml,Yes,200,OK,
corona-covid-19.net,Yes,200,OK,
covid19crc.org,Yes,200,OK,
covid19chi.com,Yes,200,OK,
covid77.com,Yes,200,OK,
covidheat.com,Yes,200,OK,
staycoronafree2020.com,Yes,200,OK,
bankruptcy-coronavirus-covid19.com,Yes,200,OK,
covid19state.live,Yes,200,OK,
covid19businesslawyers.com,Yes,200,OK,
coronaviruscleaningaurorail.com,Yes,200,OK,
coronavirusstpete.org,Yes,200,OK,
emotionalsurvivorkitforcoronavirus.com,Yes,200,OK,
wipeawaycorona.com,Yes,200,OK,
covid-19positive.org,Yes,200,OK,
covidquarantine2020.com,Yes,200,OK,
covid19oralhistories.net,Yes,200,OK,
coronaviruscleaningtallahasseefl.com,Yes,200,OK,
coronaviruscanner.com,Yes,200,OK,
coronapickup.com,Yes,200,OK,
coronor.com,Yes,200,OK,
covid19hygienestore.com.au,Yes,200,OK,
it4coronavirus.com,Yes,200,OK,
tr-covid19.info,Yes,200,OK,
twee-tegen-corona.space,Yes,200,OK,
nocovid-19.info,Yes,200,OK,
plataformavictimascovid19.es,Yes,200,OK,
devscovid19.com,Yes,200,OK,
covidplanet.com,Yes,200,OK,
our-covid19experiences.com,Yes,200,OK,
hatecovid19.com,Yes,200,OK,
idefeatedcoronavirus.com,Yes,200,OK,
coronacheckkit.com,Yes,200,OK,
covid19sos.info,Yes,200,OK,
koronawiruswiadomosci.fun,Yes,200,OK,
coronathermometer.com,Yes,200,OK,
covid19-pandemie.eu,Yes,200,OK,
postcoronamovement.com,Yes,200,OK,
covid19card.com.au,Yes,200,OK,
covid-19give.info,Yes,200,OK,
opencovid-19.org,Yes,200,OK,
coronavirus-healthinsurance.com,Yes,200,OK,
coronavirus19screening.com,Yes,200,OK,
covid19narrative.com,Yes,200,OK,
covit19shot.com,Yes,200,OK,
coronayourself.com,Yes,200,OK,
mysolarcoronav1design.com,Yes,200,OK,
coronavirustest.guru,Yes,200,OK,
thecoronalist.com,Yes,200,OK,
coronaphonescams.com,Yes,200,OK,
coronachronical.com,Yes,200,OK,
hawaiicovid19.net,Yes,200,OK,
coronatracker.club,Yes,200,OK,
solidaritecovid19.com,Yes,200,OK,
anticovid19.market,Yes,200,OK,
coronatherapist1.com,Yes,200,OK,
coronavirusalternativetreatment.com,Yes,200,OK,
covid19helprelief.com,Yes,200,OK,
lireproustautempsducoronavirus.blog,Yes,200,OK,
stop-covid19.space,Yes,200,OK,
djcorona.store,Yes,200,OK,
fightcovid.xyz,Yes,200,OK,
fuckcoronavirus2020.com,Yes,200,OK,
coronacalmness.com,Yes,200,OK,
azecovid19.com,Yes,200,OK,
covid-19deathrate.com,Yes,200,OK,
coronavirusremovalusa.com,Yes,200,OK,
crazycoronacomedy.com,Yes,200,OK,
debt-coronavirus-covid19.com,Yes,200,OK,
testcovid-19now.com,Yes,200,OK,
pledgecoronavirus.com,Yes,200,OK,
covid-19meme.com,Yes,200,OK,
staffingforcovid19.com,Yes,200,OK,
smallbusinesscoronavirusloan.com,Yes,200,OK,
clarity-covid19.org,Yes,200,OK,
covid19centralwales.co.uk,Yes,200,OK,
coronavirus-law.com.au,Yes,200,OK,
karenacovid19.com,Yes,200,OK,
coronageddon.wtf,Yes,200,OK,
curecovid19.in,Yes,200,OK,
covid-19compliantjamaica.com,Yes,200,OK,
newcoronavirusvaccine.com,Yes,200,OK,
corona19vaccine.com,Yes,200,OK,
covid-19partners.com,Yes,200,OK,
koronacovid19.com,Yes,200,OK,
coronabusinessadviceuk.com,Yes,200,OK,
endofcovid19.com,Yes,200,OK,
initiativecovid19.fr,Yes,200,OK,
anti-covid19.de,Yes,200,OK,
coronabusinesscleaners.com,Yes,200,OK,
coronavirusverification.com,Yes,200,OK,
coronavirustestswabs.com,Yes,200,OK,
flcovid19reliefresources.com,Yes,200,OK,
coronavirusclaim.co,Yes,200,OK,
coronavirusdoctorslive.com,Yes,200,OK,
filecoronaviruslawsuit.com,Yes,200,OK,
sacovid-19map.com,Yes,200,OK,
plataformavictimascovid19.com,Yes,200,OK,
covid-19ppe.biz,Yes,200,OK,
autoevaluacioncoronavirus.com,Yes,200,OK,
quarantined.dating,Yes,200,OK,
covid-19ley.com,Yes,200,OK,
covid-19legalclaim.com,Yes,200,OK,
covid19compliantja.co,Yes,200,OK,
faq-you-corona.com,Yes,200,OK,
leadershipbeyondcorona.com,Yes,200,OK,
coronavirus-biclaim.com,Yes,200,OK,
coronavirussia.online,Yes,200,OK,
covid19guerrilla.com,Yes,200,OK,
covid19-war.com,Yes,200,OK,
kitchenhelpcovid19.com,Yes,200,OK,
coronavirusnieuws.com,Yes,200,OK,
coronaviruscompensationfund.com,Yes,200,OK,
googlecovid29.com,Yes,200,OK,
opencovidpledge.com,Yes,200,OK,
covid19classaction.live,Yes,200,OK,
covid19-normalityco.net,Yes,200,OK,
covid19.town,Yes,200,OK,
covid19reg.com,Yes,200,OK,
coronavirusiraq.me,Yes,200,OK,
redcovid19mx.com,Yes,200,OK,
coronaviruseconomicreliefbill.com,Yes,200,OK,
okccovid19help.org,Yes,200,OK,
covid19treatments.us,Yes,200,OK,
shiptcovid-19.com,Yes,200,OK,
covid808.com,Yes,200,OK,
coronalive24.com,Yes,200,OK,
coronapanama.com,Yes,200,OK,
n95forcovid19.com,Yes,200,OK,
onlinecovid-19relief.com,Yes,200,OK,
thecoronaexterminator.com,Yes,200,OK,
turmpchinesevirus.com,Yes,200,OK,
stats-covid19.in,Yes,200,OK,
coronavirusinsuranceadvice.com,Yes,200,OK,
corona-research.com,Yes,200,OK,
coronavirustestkit.shop,Yes,200,OK,
covid-19supplies.ca,Yes,200,OK,
coronavirusmartincounty.com,Yes,200,OK,
covid19kit.co.za,Yes,200,OK,
coronavirushiring.com,Yes,200,OK,
covid19dailyreport.com,Yes,200,OK,
covid-19stars.com,Yes,200,OK,
coronavirusrajasthan.org,Yes,200,OK,
corona-coverup.com,Yes,200,OK,
coronalockdown.store,Yes,200,OK,
prxcoronachallenge.com,Yes,200,OK,
covid19drama.com,Yes,200,OK,
alcovid19.info,Yes,200,OK,
co-vid19normality.com,Yes,200,OK,
covid19water.blog,Yes,200,OK,
covid19think.net,Yes,200,OK,
covid19raceforthecure.com,Yes,200,OK,
covid19convo.com,Yes,200,OK,
killthecovid19.com,Yes,200,OK,
covid19ward.com,Yes,200,OK,
covid19claimrelief.com,Yes,200,OK,
alcoronalawyer.com,Yes,200,OK,
covid19-dx.com,Yes,200,OK,
covid19preventie.nl,Yes,200,OK,
mycoronatests.com,Yes,200,OK,
covid19-updates.in,Yes,200,OK,
covid-19-normal.fr,Yes,200,OK,
coronavirusrapidtest.me,Yes,200,OK,
relief4corona.info,Yes,200,OK,
covid19news.africa,Yes,200,OK,
covid-19personaltraining.co.uk,Yes,200,OK,
coronaconfusion.com,Yes,200,OK,
actupagainstcovid19.com,Yes,200,OK,
coronavirusstimulusmoney.com,Yes,200,OK,
gogolecovid19.com,Yes,200,OK,
coronaweed.net,Yes,200,OK,
covid19snapback.com,Yes,200,OK,
covid19.recipes,Yes,200,OK,
ecovid19claims.com,Yes,200,OK,
covidizer19.com,Yes,200,OK,
covid19stress.com,Yes,200,OK,
covid19credentials.com,Yes,200,OK,
koronavirusunion.com,Yes,200,OK,
coronavirus-financialhelp.org,Yes,200,OK,
coronalicious.com,Yes,200,OK,
covid19foggerbomb.com,Yes,200,OK,
covid19pharmacystore.com,Yes,200,OK,
coronavirus-congress.com,Yes,200,OK,
covid-19rts.net,Yes,200,OK,
covid19diseaselawsuits.com,Yes,200,OK,
coronacardtest.com,Yes,200,OK,
coronavirusanxietycenter.com,Yes,200,OK,
corona2020test.com,Yes,200,OK,
ourloveinthetimeofcorona.com,Yes,200,OK,
coronaustest.com,Yes,200,OK,
coronaoptimism.com,Yes,200,OK,
coronavirussurivivor.com,Yes,200,OK,
whenwillcoronavirusend.com,Yes,200,OK,
thecoronaparty.net,Yes,200,OK,
thecoronavirustimes.com,Yes,200,OK,
covid19srl.website,Yes,200,OK,
coronavirusrelaxationhub.com,Yes,200,OK,
coronafight.net,Yes,200,OK,
coronameoutahere.com,Yes,200,OK,
covid19newsroom.com,Yes,200,OK,
covid-19covermenow.com,Yes,200,OK,
findcovid-19supplies.com,Yes,200,OK,
coronavirusbloggers.com,Yes,200,OK,
icarecovid19.com,Yes,200,OK,
coronavirusecofriendlycleaning.com,Yes,200,OK,
covid19refi.info,Yes,200,OK,
coronavirusseguro.com,Yes,200,OK,
covid19test.net.au,Yes,200,OK,
murfreesborocoronavirus.com,Yes,200,OK,
covid19.contractors,Yes,200,OK,
covid-19prehospitalguidance.wales,Yes,200,OK,
covid19-positivenormality.com,Yes,200,OK,
covid19app.pt,Yes,200,OK,
timeout-covid19.com,Yes,200,OK,
coronabiotest.com,Yes,200,OK,
covid19aids.com,Yes,200,OK,
covid19depression.net,Yes,200,OK,
plataformaafectadoscovid19.es,Yes,200,OK,
vaincrelecoronavirus.info,Yes,200,OK,
positivenewscovid19.com,Yes,200,OK,
covid19sintomas.com,Yes,200,OK,
corona19safety.com,Yes,200,OK,
covid19movieofficial.com,Yes,200,OK,
drsebicoronakit.com,Yes,200,OK,
covid19medicineresearch.org,Yes,200,OK,
coronavirus-arbeitsrecht.de,Yes,200,OK,
covid19bankloan.com,Yes,200,OK,
corona-virussupply.com,Yes,200,OK,
covid-19vaccine.be,Yes,200,OK,
covid19caresact.com,Yes,200,OK,
updatesofcorona.com,Yes,200,OK,
covid19hawaii.info,Yes,200,OK,
beyond-covid19.com,Yes,200,OK,
anytimecovid19cleaning.com,Yes,200,OK,
covid19classactionlawsuits.com,Yes,200,OK,
clovid19.solutions,Yes,200,OK,
covid-attorney.com,Yes,200,OK,
covid19combat.site,Yes,200,OK,
koronavirusunet.ru,Yes,200,OK,
coronavirus-treatement.com,Yes,200,OK,
nccoronavirusdenials.com,Yes,200,OK,
thecoronahero.com,Yes,200,OK,
covid-19.com.my,Yes,200,OK,
coronavirustestmekit.com,Yes,200,OK,
covid-19-graphs.net,Yes,200,OK,
covid19smallbusinesshelp.com,Yes,200,OK,
rapid-test-covid19.com,Yes,200,OK,
covidregister.com,Yes,200,OK,
stats-covid19.net,Yes,200,OK,
coronafumigation.com,Yes,200,OK,
covid19belize.com,Yes,200,,
covid19-usainfo.com,Yes,200,OK,
testeparacovid19.com,Yes,200,OK,
anti-covid-19.net,Yes,200,OK,
maskfightcovid19.com,Yes,200,OK,
coronavirusdelhi.com,Yes,200,OK,
coronarecoverytips.com,Yes,200,OK,
covid-diary.org,Yes,200,OK,
quarantinecorona2020.com,Yes,200,OK,
covidbusinessresponseteam.com,Yes,200,OK,
covid19govt.com,Yes,200,OK,
getcoronaviruscash.com,Yes,200,OK,
getcovid19data.com,Yes,200,OK,
covid19enlatam.com,Yes,200,OK,
allcoronamasks.com,Yes,200,OK,
coronabridge.com,Yes,200,OK,
fightcovid19store.com,Yes,200,OK,
officialcoronavirustestkit.org,Yes,200,OK,
covid19onlinekit.com,Yes,200,OK,
covid19ethiopia.com,Yes,200,OK,
covid19running.info,Yes,200,OK,
zombiesbycovid19.com,Yes,200,OK,
covid-shield-mission.com,Yes,200,OK,
covid19testtogo.com,Yes,200,OK,
coronavirusinnigeria.com,Yes,200,OK,
coronaviruscleanersnaples.com,Yes,200,OK,
covid19live.us,Yes,200,OK,
detoxcorona.com,Yes,200,OK,
mapacovid19.org,Yes,200,OK,
covid19teens.com,Yes,200,OK,
coronavirussmeloans.net,Yes,200,OK,
coronavirus-covid-19.in,Yes,200,OK,
coronababyoops.com,Yes,200,OK,
covidworldupdate.com,Yes,200,OK,
covid19-laws.com,Yes,200,OK,
design2fightcovid19.com,Yes,200,OK,
chillcorona.com,Yes,200,OK,
covid19resourcecenter.com,Yes,200,OK,
infocoronaviruses.com,Yes,200,OK,
coronassist.online,Yes,200,OK,
covid-19nurses.com,Yes,200,OK,
californiacovid19attorneys.com,Yes,200,OK,
covid-19-fonds.de,Yes,200,OK,
irecoveredfromcovid19.com,Yes,200,OK,
worldcovid19news.com,Yes,200,OK,
covid19info-et.com,Yes,200,OK,
covid19claims.info,Yes,200,OK,
coronavirushelpstream.com,Yes,200,OK,
thecovidcaretracker.com,Yes,200,OK,
coronahealthprogram.com,Yes,200,OK,
fightnovelcorona.com,Yes,200,OK,
postcovid19life.com,Yes,200,OK,
realestatecovid-19.com,Yes,200,OK,
thecovid19story.com,Yes,200,OK,
surviv-coronavirus.info,Yes,200,OK,
graphscoronavirus.com,Yes,200,OK,
coronaviruscorrelations.com,Yes,200,OK,
imcoronasafe.com,Yes,200,OK,
fightingcoronatogether.com,Yes,200,OK,
covid19-portal.de,Yes,200,OK,
covid19homehealth.com,Yes,200,OK,
covid19outbreak.co,Yes,200,OK,
covid19ncnoco.com,Yes,200,OK,
covid-19-cameroon.org,Yes,200,OK,
aftercovid19.uk,Yes,200,OK,
test-kit-covid19.com,Yes,200,OK,
covid19forecast.ca,Yes,200,OK,
doecoronavirus.com,Yes,200,OK,
covid19memorialwall.com,Yes,200,OK,
mycovidhelp.com,Yes,200,OK,
center4corona.online,Yes,200,OK,
covid19storys.com,Yes,200,OK,
coronavid19info.org,Yes,200,OK,
covidnewssource.com,Yes,200,OK,
testforcoronavirus.today,Yes,200,OK,
covidout.net,Yes,200,OK,
covid19tracker.life,Yes,200,OK,
coronaonlinenews.com,Yes,200,OK,
el-corona.com,Yes,200,OK,
afectadosdecoronavirus.es,Yes,200,OK,
anticoronavirushealthinfo.com,Yes,200,OK,
dirtycoronavirus.com,Yes,200,OK,
covid19app.care,Yes,200,OK,
testkitcovid19.ca,Yes,200,OK,
nicevillecovid19.com,Yes,200,OK,
f-covid-19.com,Yes,200,OK,
worldcoronavirusupdates.com,Yes,200,OK,
findcovid19supplies.com,Yes,200,OK,
coronaregions.com,Yes,200,OK,
coronathing.com,Yes,200,OK,
zerocovid19.net,Yes,200,OK,
covid19misinfo.com,Yes,200,OK,
covid-19rehab.club,Yes,200,OK,
truthofcoronavirus.org,Yes,200,OK,
iscoronaviruscrisisover.com,Yes,200,OK,
covid19teleschool.com,Yes,200,OK,
covid-19infographic.com,Yes,200,OK,
covidsafetygear.com,Yes,200,OK,
covid19reliefapplications.com,Yes,200,OK,
prayer-beten-prier-pregare-corona.online,Yes,200,OK,
hackingcovid19.info,Yes,200,OK,
covid19-tambov.ru,Yes,200,OK,
coronavirusthc.com,Yes,200,OK,
covid-19drugtrial.com,Yes,200,OK,
coronamascaras.com,Yes,200,OK,
covid19-moskva.ru,Yes,200,OK,
thisischicagocovid19.com,Yes,200,OK,
afectadoscoronavirus.info,Yes,200,OK,
anti-covid-virus.com,Yes,200,OK,
covid-unemployment.com,Yes,200,OK,
nycoronavirusbankruptcy.com,Yes,200,OK,
nyccoronaviruslawsuit.com,Yes,200,OK,
covidresponse.site,Yes,200,OK,
coronacomeback2020.com,Yes,200,OK,
asucovid19test.org,Yes,200,OK,
mycovid19claim.com,Yes,200,OK,
covid19checknow.com,Yes,200,OK,
covid19signage.info,Yes,200,OK,
stopcoronafund.com,Yes,200,OK,
getcovid-19certified.com,Yes,200,OK,
covid19dreams.com,Yes,200,OK,
news-covid-19.com,Yes,200,OK,
covid-19compliant.org,Yes,200,OK,
thecoronamask2020.com,Yes,200,OK,
coronaviruspredictionchallenge.com,Yes,200,OK,
coronaco-vid19.org,Yes,200,OK,
coronavirusdebtrelief.info,Yes,200,OK,
coronaprisonlawyer.com,Yes,200,OK,
coronavirusmaskstocktoday.com,Yes,200,OK,
coronavaccineclaims.com,Yes,200,OK,
covid-19ultra.com,Yes,200,OK,
covid19bloodresearch.org,Yes,200,OK,
coronavirussingapore.com,Yes,200,OK,
covid19beistand.de,Yes,200,OK,
covid19diseaselawyers.com,Yes,200,OK,
savefrmcoronavirus.in,Yes,200,OK,
coronavirusinsurancelawyer.com,Yes,200,OK,
covid19urth.com,Yes,200,OK,
plan-corona.com,Yes,200,OK,
covid-19clinicaltrials.com,Yes,200,OK,
koronaviruskiti.com,Yes,200,OK,
covid19memorialfund.com,Yes,200,OK,
coronavirusrajasthan.com,Yes,200,OK,
coronavirusfreetrade.com,Yes,200,OK,
mycoronav1design.com,Yes,200,OK,
coronadeaths.info,Yes,200,OK,
yourcoronaviruscentral.com,Yes,200,OK,
coronashiled.com,Yes,200,OK,
sacovid19.info,Yes,200,OK,
quarantinder.club,Yes,200,OK,
coronavirususaweb.com,Yes,200,OK,
thechurchbeyondcorona.com,Yes,200,OK,
defeat-covid19.com,Yes,200,OK,
coronaviruscantkillthemovies.com,Yes,200,OK,
covid-19preventionkit.com,Yes,200,OK,
covid19-stimulus.com,Yes,200,OK,
covid-19vaccines.info,Yes,200,OK,
mentalhealthcovid19.com,Yes,200,OK,
covidindiaupdate.com,Yes,200,OK,
coronavirusfaceshield.com,Yes,200,OK,
covid19compliantjamaica.net,Yes,200,OK,
newcoronacasereport.monster,Yes,200,OK,
coronavirussafetycleaning.com,Yes,200,OK,
track-covid-19.org,Yes,200,OK,
spreadcovid19.com,Yes,200,OK,
atlanticnickelcovid19.com.br,Yes,200,OK,
covid19contagion.com,Yes,200,OK,
covid19running.cl,Yes,200,OK,
covidsamawa.info,Yes,200,OK,
nationalcoronavirusclaims.me,Yes,200,OK,
covid19fileaclaim.com,Yes,200,OK,
coronavirusthermometers.com,Yes,200,OK,
evapharma-covid19.com,Yes,200,OK,
coronalovestory.com,Yes,200,OK,
corona.lawyer,Yes,200,OK,
covid19howtoadapt.ca,Yes,200,OK,
coronalottery.net,Yes,200,OK,
covidnow.org,Yes,200,OK,
containingcoronavirus.com,Yes,200,OK,
coronavirushealthplan.com,Yes,200,OK,
covid19invest.com,Yes,200,OK,
safetestingcovid19.com,Yes,200,OK,
livno-koronavirus.info,Yes,200,OK,
corona-19stimulus.com,Yes,200,OK,
iamacoronavirussurvivor.info,Yes,200,OK,
covid19livemap.online,Yes,200,OK,
coronavirusthometesting.com,Yes,200,OK,
strongerthancovid.com,Yes,200,OK,
coronavirusplan.org,Yes,200,OK,
coronavirusmingle.com,Yes,200,OK,
covid19testing-kit.com,Yes,200,OK,
covid19-somalia.net,Yes,200,,
coronamilestones.com,Yes,200,OK,
covid19help.com.br,Yes,200,OK,
19covid19.com,Yes,200,OK,
coronahomevacation.com,Yes,200,OK,
trucovid19.com,Yes,200,OK,
